tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
391166,208618,True,Tue Oct 10 06:37:42 +0000 2017,"@AmazonHelp Once again.........This is sheer harassment.... Utterly shameful, not first time, I am harassed for returning a product completely damaged https://t.co/hQMOHgIhBF",391167,391165.0
760445,301698,True,Wed Oct 11 20:16:23 +0000 2017,"@AmazonHelp Yes I did but not impressed with the people on the phone.Why didn't your people ring the bell,why wasnt a card left and where is the parcel?",760447,760444.0
1573576,484862,True,Sat Nov 04 14:03:27 +0000 2017,@AmazonHelp order no - 404-8924729-6533111 I received the defective product but your replacement procedure is more frustrating and irritatng,"1573575,1573577",
676201,281295,True,Thu Nov 23 12:40:43 +0000 2017,@AmazonHelp Oui tous chez Amazon enfin ce setup la avant je prenez chez Cdiscount mes trop de Default pour moi retard de livraison et trop cher ^^,676202,676200.0
544452,246499,True,Sat Dec 02 16:49:57 +0000 2017,"@AmazonHelp En ""compañía de transporte: other"" y al clicar encima me sale este mensaje https://t.co/dkmVqwIIDW",544454,544451.0
1175478,360299,True,Tue Oct 24 19:54:35 +0000 2017,Amazon have 7 mins left to deliver the package I ordered 4 days ago with 24hr delivery with #AmazonPrime #UtterlyUseless,1175477,
2516976,716986,True,Wed Nov 15 23:45:51 +0000 2017,@AmazonHelp pondréis mas teclados motospeed ck104 white en el stock? Lo necesito porfavor 😥,2516975,
494125,232821,True,Fri Dec 01 17:10:15 +0000 2017,@115821 @115830 @AmazonHelp,494123,494129.0
595705,261155,True,Sun Dec 03 18:57:20 +0000 2017,Lol @115821 when my package was guaranteed to be here last Thursday because of prime and it’s still not here on Sunday #annoyed,595703,
20439,120468,True,Wed Nov 01 06:46:01 +0000 2017,"Amazon is starting to piss me off. All of the sudden it wants to charge me money to return shit. No thank you.
@115821",20437,
739756,296914,True,Wed Oct 11 13:17:09 +0000 2017,"@115850 
COMPLAINT
Placed orders fully paid Oct 2
404-16080833-0173932
404-0000450-4438760
Notrecd 4calls to cust serviceWant items urgent","739755,739757",
2111054,509289,True,Fri Nov 10 16:54:33 +0000 2017,@AmazonHelp @115850 is applying predatory practices. No option to write product review for @121284 . Quite a master stroke!,2111055,2111053.0
1746120,244607,True,Tue Nov 07 14:54:02 +0000 2017,@AmazonHelp I recharged my jio no for the first time using amazon pay. But I received a mail saying I’ll get cashback of ₹20 instead of ₹99.,1746119,
162080,153418,True,Fri Nov 24 18:50:21 +0000 2017,"Desde segunda estava selecionando livros pra comprar na Amazon. Minha compra no total estava dando quase 800 temers. Fui ver hoje o meu carrinho de novo pra ver se haveria desconto de verdade e tava dando 550 temers! Te amo, @117086 😍",162078,
179674,158316,True,Wed Oct 04 13:07:53 +0000 2017,@AmazonHelp En cuántas horas? Sólo recibo correos identicos como si tuvieráis 10 robots...,179673,179675.0
21948,120779,True,Wed Nov 01 12:15:59 +0000 2017,@AmazonHelp yes did that but no outcome till now. waste of time,21950,21947.0
2538960,722083,True,Thu Nov 16 09:20:38 +0000 2017,"@AmazonHelp 
I need to know about Amazon pay",2538959,
905908,335071,True,Sat Oct 21 10:31:16 +0000 2017,"@AmazonHelp You should just say, ""Sorry about the delay, your package will be delivered in 36 hours?""",905913,905907.0
153644,136742,True,Fri Nov 24 16:58:58 +0000 2017,"@AmazonHelp Farei isso, obrigado! :D",153645,153643.0
1910354,569104,True,Wed Nov 08 05:49:53 +0000 2017,@116618 Any chance of releasing @132976 on #Bluray?,1910352,
311625,190413,True,Sat Oct 07 03:09:57 +0000 2017,"Come on @115821, you gotta do better! Package was supposed to be here today @ 8pm. It's 8:07 and now it's delayed for a couple days?! 😩😒",311623,
1623901,497407,True,Sun Nov 05 17:51:52 +0000 2017,Always used to have really reliable prime deliveries from @115830 but the last two have been a mess 🤨,1623900,
407443,212123,True,Mon Oct 09 22:06:47 +0000 2017,"@AmazonHelp Ok tenia.como 5 minutos supongo que.apenas recibieron la.orden cuando.cancele , gracias",407442,407444.0
1266360,383095,True,Thu Oct 26 13:20:08 +0000 2017,"@AmazonHelp Après ça pas forcément de votre faute, c'est la la poste qui livre il me semble non ?",1266362,1266358.0
181111,158536,True,Thu Oct 05 07:05:45 +0000 2017,@AmazonHelp This link is not useful for my issue.,181113,181110.0
123399,143570,True,Fri Nov 24 01:11:58 +0000 2017,"@AmazonHelp I tried getting you to call me on 2 different phones. Neither rang. It appears I am not the only one unhappy with @6967 courier. Quick search for #amazon &amp; that's the first 2 tweets. If this is how my free trial of Prime is, you can bet I'm not going to pay for it.","123401,123402",123398.0
622452,267741,True,Wed Nov 22 17:38:34 +0000 2017,Absolutely shocking service from @115830 pay for prime order things using prime told they will be delivered the next day but still waiting for delivery 3 days later 😡😡😡😡,622451,
479318,228911,True,Fri Dec 01 13:01:53 +0000 2017,@AmazonHelp Hola. ¿Hay alguna forma de contactar con el mensajero para saber a qué hora tiene previsto hacer una entrega? Muchas gracias.,479316,
2957021,598997,True,Wed Nov 29 19:22:20 +0000 2017,It looks like I cannot access my #primevideo when I'm visiting/working in #Canada . ?? @115821 @AmazonHelp Thx!,"2957020,2957022",
1262248,415656,True,Thu Oct 26 10:40:51 +0000 2017,"Getting further disappointed with @115830 'prime', seems increasing numbers of items marked as prime delivery yet take 3-5 days to arrive",1262246,
1620652,496691,True,Sun Nov 05 16:13:18 +0000 2017,"@115821 140 shipments to make and rude seller permonace stopped everything saying ""rewiew"" small company dying here ,national trading llc",1620650,
385928,207367,True,Mon Oct 09 12:02:40 +0000 2017,@115850 have the problem with new product (moto g) plz help,385927,
1751540,527735,True,Tue Nov 07 18:48:14 +0000 2017,"@AmazonHelp bonsoir, oui, mais bon, j'ai juste à espérer que le livreur re-passera à un créneau où le gardien sera présent !",1751542,1751539.0
1820478,309437,True,Wed Oct 18 03:11:26 +0000 2017,"@115850 Thank u 4 givng me nightmares 4 my order delivery and plz thank 'Ecomm' on my behalf
Worst service ever.
0*
#Amazon
#WorstService",1820476,
762477,302182,True,Wed Oct 11 20:32:29 +0000 2017,@115850 Why Prime-Video's Patriot Series don't have subtitles to translate French and Arabic used in the series? Please Respond.,762474,
2922584,808802,True,Wed Nov 29 03:31:01 +0000 2017,@AmazonHelp I called via your link? I got $10- order was 34 minutes late on top of all the cancellation stuff,2922585,2922582.0
1268307,416962,True,Thu Oct 19 03:35:55 +0000 2017,@AmazonHelp Email said “pending”. But item before checkout said Friday. And says back in stock on 20th but not shipping for another 4-6weeks?,1268306,1268308.0
2427494,697009,True,Tue Nov 14 19:44:11 +0000 2017,"Release date: Friday 17 November 2017

Arriving: Saturday 18 November 2017 

WHY @115830, WHY??

*sad face* https://t.co/G3TAco754c",2427493,
1275041,418465,True,Thu Oct 26 15:34:24 +0000 2017,@AmazonHelp I’m missing an order that cost me over $70 and all your customer service says is that I need to wait. I need actual answers.,1275040,
1208375,403721,True,Wed Oct 25 10:19:30 +0000 2017,@115850 I am not able to contact amazon customer care. My refund is languishing for months now.,"1208374,1208376",
1229431,408363,True,Mon Oct 16 01:17:13 +0000 2017,@AmazonHelp Today but it's 6:17 doubt u guys will come thru,1229433,1229430.0
236168,172248,True,Thu Oct 05 14:19:31 +0000 2017,@AmazonHelp The link u ve sent is different-M afilm maker &amp;wnt to get in touch with the concerned dept whch deals in movies(theatre)acquisitions n India,236170,236167.0
542125,245816,True,Sat Dec 02 16:07:24 +0000 2017,"@116316 Bestellung wird als zugestellt angezeigt, auf meinem Namen. Paket ist aber nicht da, auch ein Zettel von der DHL",542124,
1401542,445872,True,Thu Oct 19 09:50:56 +0000 2017,"@16828 U buy during festive sale for the festival n amz india will hold the shipment in their warehouse for delayed delivery, excellent",1401540,
219519,168355,True,Thu Oct 05 02:54:25 +0000 2017,@AmazonHelp @115851 I haven't received any email and plz stop posting the same reply everytime.,219521,219518.0
1553228,165089,True,Sat Nov 04 10:52:20 +0000 2017,@AmazonHelp Please trust us! We promise your delivery will be with you today/tomorrow! We can  offer refund! Weve escalated this! It wont happen again!,1553226,1553230.0
1015634,360299,True,Sun Oct 22 19:00:12 +0000 2017,"@360300 @115821 I've no idea why I joined Prime, the Amazon couriers are utterly useless, rarely get anything on time",1015632,1015635.0
105014,139201,True,Thu Nov 30 18:32:54 +0000 2017,@AmazonHelp I have but I do not believe them when they say the bag was damaged on delivery to me. They package was well wrapped and this is the mark https://t.co/YtXPrH4KBv,105013,105015.0
677610,146154,True,Thu Nov 23 07:49:39 +0000 2017,@AmazonHelp If i place the fresh order im being charged extra for delivery by today,677611,133807.0
1765199,530950,True,Tue Nov 07 21:40:10 +0000 2017,@AmazonHelp Thanks I know that. I wondered why it hasn’t been next day delivery if I paid for prime. I needed it today for a gift.,1765201,1765198.0
1259902,322597,True,Thu Oct 26 10:07:21 +0000 2017,"@AmazonHelp Merci beaucoup ! Je ne trouvais pas le lien du SAV sur le site Amazon. Mon problème est réglé, bonne journée !",1259904,1259901.0
160393,152948,True,Fri Nov 24 18:25:27 +0000 2017,@AmazonHelp 😂 😂 alles gut.. Waren nur zwei. War schon okay so. Sicher ist sicher. Kokosöl Flasche war drin.,160392,160394.0
1257473,414666,True,Thu Oct 26 07:35:51 +0000 2017,"@AmazonHelp Ok, I will delete this image, thanks for taking care of our privacy.",1257472,1257474.0
1151717,391034,True,Sun Oct 15 15:26:17 +0000 2017,"I love you &amp; despise you at the same time, @115821",1151716,
131655,145689,True,Fri Nov 24 07:26:05 +0000 2017,"Cher @120533 ton service se dégrade ...
Je fais comment now ???? Il est où le joli bouton « service clients » ?
Et livraison mercredi au lieu de ce matin ??? https://t.co/eewn23idm7",131654,
2798365,483707,True,Tue Nov 21 22:57:31 +0000 2017,@AmazonHelp USPS. I had two packages that were supposed to be delivered and one came but the other wasn’t in my mailbox,2798364,2798366.0
1434011,452957,True,Sat Oct 28 20:39:31 +0000 2017,Letting @115821 box dry after an afternoon in the rain. Any way to request @115817 as our dedicated carrier? They never do this. https://t.co/1bNpm6vL8J,1434010,
1387710,442883,True,Sat Oct 28 10:08:38 +0000 2017,Voilà comment la Poste livre mon colis Amazon en bourrant dans la BAL ! Vraiment honteux l'état de l'emballage.  @AmazonHelp @132743 https://t.co/LkOJyEPmPp,"1387708,1387713,1387714,1387715",
2962775,817538,True,Wed Nov 29 21:15:08 +0000 2017,@AmazonHelp can I ask why a family members bank details - which were used when paying for two kindles from your website - were saved on both kindles when they switched it on post delivery???,2962773,
2343999,677891,True,Mon Nov 13 16:06:01 +0000 2017,@AmazonHelp i checked my bank account and i was charged for something that i wasn’t aware of and i checked my account on amazon and nonthing was their for the charge and i also checked my email and was not notified of the charge,2344001,2343998.0
726735,294083,True,Wed Aug 30 08:16:45 +0000 2017,@115850 @119625 When are you planning to bring Kannada content in Prime Video? I've been waiting from quite long. @24233,726733,
2509282,700231,True,Wed Nov 15 22:10:10 +0000 2017,".@AmazonHelp Still no word from you on what to do with this order that you shipped me in error yesterday. 

The one I contacted you about YESTERDAY.

Should I open it? 
Save it for Christmas? 
Give it to a friend? 

Your link doesn't have a ""Return an item shipped in error"" https://t.co/RLt318HBDb",2509281,
600265,262358,True,Sun Dec 03 20:52:29 +0000 2017,"@AmazonHelp Wenn ich drauf drücke tut sich gar nichts. Weder öffnet sich die App, noch kann ich dann irgendwas anderes drücken außer „Exit“. Ich hab sie gelöscht, aber nach wie vor ist das Problem noch da.",600264,600266.0
1505419,316227,True,Fri Nov 03 16:43:31 +0000 2017,"@AmazonHelp ""An Unknown error occurred""",1505422,1505418.0
1351730,188733,True,Sat Nov 04 05:23:03 +0000 2017,@AmazonHelp そうです,1351731,1351729.0
2723393,144274,True,Mon Nov 20 16:36:22 +0000 2017,"@AmazonHelp Sauf qu'on aurait pris chez un autre vendeur, qui était bien listé. Et l'erreur était que vous aviez listé des mauvais produits.",2723394,2723392.0
965219,334894,True,Sat Oct 14 04:10:42 +0000 2017,@AmazonHelp Once i go through end membership i will not be charged November 12th? Correct?,965221,965218.0
786813,307697,True,Thu Oct 12 09:24:21 +0000 2017,"@115850 I have ordered iphone 6 .It said the delivery date is by 17th Oct,bt nw it show delayed.why? Pls help.","786812,786814",
1739896,525037,True,Wed Nov 08 19:40:09 +0000 2017,@AmazonHelp You call me service is unavailable and im unable to call the number. #Help,1739897,1739895.0
2032957,601142,True,Sun Nov 26 11:47:21 +0000 2017,@AmazonHelp Vielen lieben Dank. Gleichfalls einen schönen Sonntag noch :),2032959,2032956.0
1228698,345301,True,Wed Oct 25 20:18:59 +0000 2017,"@AmazonHelp I've pressed the cancel button but it just says ""we're doing our best to cancel"" I really can't afford to go over limit on my card though","1228696,1228702",1228703.0
1568181,483870,True,Sun Nov 05 11:09:11 +0000 2017,@AmazonHelp Hmm. Der 05.11 und es wurde nichts versendet. Hoffen wir mal das die Xbox One X heute versendet wird und pünktlich zum Release bei mir ankommt. Denn sonst wird es seeehr knapp,"1568183,1568184",1568180.0
2935197,811528,True,Wed Nov 29 10:14:53 +0000 2017,"@115830 
Would like to thank all @115830 staff, especially the delivery drivers at this time of year. Thank you for your hard work.",2935196,
802419,311205,True,Thu Oct 12 16:17:49 +0000 2017,"@116316, ihr solltet im Ruhrgebiet wieder @124285 oder @122924 die Arbeit machen lassen: war zuverlässiger. 😒",802418,
2936611,131812,True,Wed Nov 29 11:25:48 +0000 2017,Duplicate /Fake  Bose Speakers Received from Amazon# Not solving Customer problem #Amazon selling Duplicate product in india# Worst customer experience in the world -Amazon #@115851 @115821 #@AmazonHelp #Cheating Indian customer with Fake Product # Stop buying from Amazon # https://t.co/SKEdZ1Rnjy,2936610,
155275,151610,True,Fri Nov 24 16:35:02 +0000 2017,Lo más chiro es que @116875 te regale dinero por ver series #BlackFriday #AmazonPrime #AmazonPrimeVideo,155274,
1102821,380239,True,Sun Oct 15 06:12:19 +0000 2017,@115850 Frm ystrdy the status remains same. We hvn't hold payment by any means. Nobody infrmd. We called the prsn bt he is having dayoff. https://t.co/0S6PkmDcDj,"1102820,1102822",
438706,219243,True,Tue Oct 10 19:25:37 +0000 2017,@AmazonHelp I didn’t request a change of address on this shipment https://t.co/rVA8tMgdjs,438708,438705.0
2474768,707526,True,Wed Nov 15 13:26:01 +0000 2017,"it’s only Wednesday and amazon prime has overdraft my bank account bc they charged me twice, I’m still in this dumb brace and can’t ball, uk lost last night, and I’m getting annoyed lol",2474767,
170915,155859,True,Fri Nov 24 22:04:11 +0000 2017,@AmazonHelp bought a Fire 7 today. Won’t allow me to register as says email address already exists. Can’t change password as it won’t accept post code on password change.,170913,
588663,259137,True,Sun Dec 03 15:56:03 +0000 2017,@AmazonHelp @115821  thanks for the insult https://t.co/pImOhVzIgB,588662,
1437375,453672,True,Thu Nov 02 14:07:11 +0000 2017,@115850 I have 1st generation @115833 device. When will I get update for it so that I can use it in India. Will I get it ever? ☹️,1437373,
431072,166676,True,Tue Oct 10 14:41:22 +0000 2017,.@115821 I'm showing you guys received a return but just got an email saying it wasn't returned??,431070,
881036,329199,True,Fri Oct 13 16:16:19 +0000 2017,"@115850 @115851 Placed an order on 10th Oct with an assured delivery of 12th Oct. Got a msg that item delivered, though I have not recv",881034,
566688,252867,True,Sun Dec 03 00:56:03 +0000 2017,Second time this month Amazon orders to my house have been 'handed to resident' and 'delivered' but it hasn't been.,566687,
2940247,812621,True,Wed Nov 29 13:21:45 +0000 2017,"@758945 @115821 That's what I'm hoping. I would've thought that living ~10 miles from their new distribution center would decrease my shipping time, not increase.",2940244,2940248.0
2332788,675209,True,Fri Oct 20 04:42:46 +0000 2017,@AmazonHelp I have  to get the Item today itself.  I am leaving from home tommorrow. Else I hav to cancel my order.,2332790,2332787.0
288019,184641,True,Wed Oct 11 09:22:19 +0000 2017,"@AmazonHelp router is in bedroom echo is in living room  30ft away,and this is what my router says , Current Wireless Channel 6 (2.4 GHz), 36 (5 GHz)",288018,288020.0
2431149,232990,True,Tue Nov 14 21:03:54 +0000 2017,@AmazonHelp No. Just says it’s delayed. Not even a reason. I want my items.,2431151,2431148.0
1739871,525033,True,Tue Nov 07 16:59:53 +0000 2017,@AmazonHelp La version bêta n'est pas disponible alors qu'elle est pourtant sortie le vendredi 27 octobre https://t.co/hWHWC8vFpb,1739873,1739867.0
2626388,210455,True,Mon Oct 30 22:37:47 +0000 2017,@AmazonHelp “amazon basics” charger not working 20 days after purchase ??,2626387,
2633207,743487,True,Mon Oct 30 23:48:52 +0000 2017,@115821 delivery chose not to ring door bell and just lean this open ripped damaged box near the porch half in the mulch. https://t.co/ZqcvPnEgtY,2633205,
349767,199844,True,Sun Oct 08 11:10:17 +0000 2017,@115850 @115850  Facing delivery issue..CS says get it dlvrd at othr addrs.. and carry it.. than What IS YOUR DELIVERY SERVICE for?? 😂😂,352625,349765.0
349996,199272,True,Sun Oct 08 09:16:01 +0000 2017,Amazonギフト券不正請求された😠何がムカつくって自分で使えんのにカードの上限額まで買われたからカード使えん😠もうAmazon一生使わん死ね,349995,
352141,199746,True,Sun Oct 08 12:13:30 +0000 2017,"Gotta love it when @115830 completely lie about trying to deliver to your address. Been in all day, bell not rung once. Fuckin useless!!",352140,
1172193,395718,True,Tue Oct 24 19:30:30 +0000 2017,@119625 requesting Alien :covenent 😊,"1172192,1172194",
50767,127389,True,Wed Nov 01 17:42:49 +0000 2017,@115821 @120533 @AmazonHelp @127390 #TurtlesAllTheWayDown Et je ne pense pas être la seule...? Has this happened to someone else? https://t.co/cnkB2p99RQ,50765,
1587293,488265,True,Sun Nov 05 00:13:04 +0000 2017,@AmazonHelp No emails so far,1587294,1587292.0
2144426,630476,True,Wed Nov 08 23:51:45 +0000 2017,@115821 you have some major problems with your delivery service.  Repeated mistakes and lost packages.,2144424,
853938,322829,True,Fri Oct 13 13:43:20 +0000 2017,"@AmazonHelp I tried, got a call and automatic response was ""we're unable to find your order""",853940,853937.0
450746,221869,True,Thu Nov 30 21:45:18 +0000 2017,Hey @115821 why do you guys send a box 10x the normal size of the actual product. Like what the heck??,450745,
1601330,452868,True,Sun Nov 05 05:18:35 +0000 2017,@115850 आप भी इसमें दिए गए मोबाइल को आजीवन मिला कर देख सकते है सायद कभी पावर ऑन हो जाये तो हमे मेरा आर्डर भिजवा दें https://t.co/TYh3KyjAo9,1601328,1601333.0
20431,120466,True,Wed Nov 01 06:36:42 +0000 2017,@AmazonHelp When will Madam Secretary S4 will be available on Amazon Prime Video India?,20430,
991682,326607,True,Sat Oct 14 13:25:14 +0000 2017,"@AmazonHelp Nope, no emails.  Should I have received any?",991683,991681.0
430033,217267,True,Tue Oct 10 10:08:05 +0000 2017,"Through #AppTreasureHunt @115850  may trend on @123765 but by cheating, they are losing customers.",430031,
1150902,390830,True,Tue Oct 24 15:06:15 +0000 2017,"Please, where's my order? Delivery was at 8pm yrstdy, got a text at 7:47p informing me of undelivered package @AmazonHelp  @115821 #URGENT",1150901,
1129308,383095,True,Tue Oct 24 12:30:36 +0000 2017,@AmazonHelp D'accord donc c'est lui qui marque rapide pas vous. J'ai mon explication 😅,1129309,1129307.0
656107,276083,True,Wed Nov 22 22:45:47 +0000 2017,@AmazonHelp I will,656106,656108.0
2888331,800881,True,Tue Nov 28 13:00:46 +0000 2017,プライムはベビメタやでんぱ組などアイドルも多いのがとてもよいです。あと、天野月、イエモン、LUNA SEA、東京事変、BOOWYなどが聴けるのがありがたいです。,2888329,
1435711,453315,True,Thu Nov 02 14:04:15 +0000 2017,@115821 what do I do when your customer service chat folks snubs me? They stopped mid conversation.,1435709,
379904,206125,True,Mon Oct 09 07:53:06 +0000 2017,Day three with unprofessional @115821. Failure after failure,379903,
858731,323509,True,Fri Oct 13 14:27:23 +0000 2017,@AmazonHelp I’m in Belgium waiting for an undelivered package. They told me it was at the post office so I went to pick it up and it’s not there either😩,858733,858730.0
2420269,695254,True,Sun Oct 29 13:03:20 +0000 2017,@AmazonHelp 969988222 it's my ragister number pls cheak now,"2420266,2420278",2420279.0
1321658,428544,True,Fri Oct 27 09:27:10 +0000 2017,@118117 Hey @115821 already have both your services but the fact I can’t order is a problem,1321656,1321659.0
942702,343478,True,Sat Oct 21 16:06:23 +0000 2017,"Dites donc @120533, c'est quoi cette nouvelle politique PanierPlus chez Prime ? Je ne peux plus commander tout, tout de suite? https://t.co/Xs1UZKQ3hw",942700,
2840197,790376,True,Mon Nov 27 16:35:52 +0000 2017,"@AmazonHelp M'voyons... le grand enfant que je suis à déjà tout ouvert :P L'ouverture des cartons, c'est comme un 1er Noël avant l'heure :D",2840199,2840196.0
348161,198899,True,Sun Oct 08 06:20:15 +0000 2017,"Dear @115850 The dead mobile has been returned, delivered to you on 1st Oct, Assured refund multiple times, but no response actually.","348160,348162",
2815511,784933,True,Mon Nov 27 03:04:29 +0000 2017,"@AmazonHelp Hola, sí las había visto pero tardan casi un mes en llegar. ¿Ni una pista de cuándo saldrán las oficiales de Amazon?",2815513,2815510.0
2529627,720167,True,Wed Nov 08 07:15:24 +0000 2017,"Vraiment pas cool @AmazonHelp livraison garantie aujourd'hui, on paye pour le Premium, et là bim je me retrouve encore une semaine sans pouvoir bosser correctement👎:( https://t.co/wVtHRi17l9",2529626,
1271546,417683,True,Sat Nov 25 20:16:50 +0000 2017,@156928 @16385 @156929 why do i get an error? https://t.co/J3mF1mg4TR,1271545,1271547.0
2149494,631743,True,Thu Nov 09 00:58:03 +0000 2017,@AmazonHelp ありがとうございます。問い合わせさせていただきます。( ∩ˇωˇ∩),2149493,2149495.0
1276141,418721,True,Thu Oct 26 16:01:32 +0000 2017,"@AmazonHelp Bonjour :) comme à chaque commande de jeux vidéo en étant prime livraison 2 jours, toujours envoyé en retard...",1276143,1276140.0
1719119,350794,True,Tue Nov 07 08:05:59 +0000 2017,@AmazonHelp Yes but No reply,"1719120,1719121",1719118.0
332005,195056,True,Sat Oct 07 16:47:20 +0000 2017,@115850  When is the Next diwali sale coming?,332004,
438699,219241,True,Tue Oct 10 19:23:15 +0000 2017,@AmazonHelp They already charged my card last night,438701,438698.0
343118,772199,True,Tue Nov 21 04:06:16 +0000 2017,"@115851 @117634 Please Bezos, blue light filter on the Kindle Paper white! I love mine but I want to fall asleep easier while reading!",2759733,343113.0
440032,184653,True,Wed Oct 11 12:01:03 +0000 2017,"@AmazonHelp I hv been a long standing customer wid u al. __email__.Bt did incident has shaken my belief.","440033,440034,440035",440031.0
2336964,291901,True,Fri Oct 20 04:19:01 +0000 2017,"On the plus side, wanted to give @115821 a shout out for sending me live updates the whole way. Customer service always on fleek!",2336962,2336965.0
1137342,387909,True,Thu Oct 26 12:24:11 +0000 2017,@AmazonHelp Getting same response from you everywhere. 'Please allow us sometime' your standard response for each issue,1137343,1137340.0
379941,206130,True,Mon Oct 09 07:52:36 +0000 2017,@AmazonHelp well it's half day and I have to leave thats why I need to speak with the delivery guy,379942,379940.0
2522385,535487,True,Thu Nov 16 01:26:34 +0000 2017,@115821 how come I could get my Kindle delivered to Puerto Rico last year but all Echo products can't be sent here? They are all electronics. Can you help me out? Planning my Xmas Shopping!,2522384,
268130,179930,True,Tue Sep 26 14:53:56 +0000 2017,"@AmazonHelp That has happened before, but not in these 3 cases here",268128,268132.0
2392730,689016,True,Tue Nov 14 11:08:46 +0000 2017,@AmazonHelp I fully intend to 😉 do you know when they’ll be available?,2392732,2392729.0
1646291,503033,True,Mon Nov 06 00:55:49 +0000 2017,"２日に配送したとか通知来てた。。。
でもまだ届いてないんだけどアマゾンさんに問い合わせればいいのかな(´；ω；｀)",1646290,
1486961,465342,True,Fri Nov 03 04:23:49 +0000 2017,Amazonを名乗った迷惑メール最近来るんだが…Amazon側に報告した方がいいのかしら？,1486960,
350143,202402,True,Sun Oct 08 17:18:14 +0000 2017,"@115850 What's the best gift I can give to my wife on Diwali from the #AmazonGreatIndianFestival
#DiwaliKiTayyariWithPammiAunty","364693,364694",350140.0
550590,248261,True,Sat Dec 02 18:33:37 +0000 2017,"Eben @117093 ausprobiert. Lief alles wie am Schnürchen, meinen leeren Kasten Augustiner haben sie auch mit einem Lächeln im Gesicht entgegengenommen. 
Gerne wieder ✌🏽",550589,
1033033,364416,True,Sat Oct 14 18:20:15 +0000 2017,@116928 He cancelado el mimso dia que se me ha cobrado,1033032,1033034.0
2205289,641029,True,Thu Nov 09 22:47:05 +0000 2017,@AmazonHelp I­t­ says Monday for delivery.,2205288,2205290.0
436916,218760,True,Tue Oct 10 16:57:29 +0000 2017,Became a prime user yesterday and this is how amazon sends me my first product. An open toothpaste box. Extremely frustrated #AmazonIndia https://t.co/eRkFdYQ3kP,436915,
1494197,466958,True,Fri Nov 03 11:00:54 +0000 2017,"@AmazonHelp hi, just curious as to why I had to pay £22 in postage and packing &amp; the item was delivered to a newsagents &amp; not my house!!",1494195,
1004611,268872,True,Sat Nov 25 19:55:57 +0000 2017,"@AmazonHelp Also none of them are outside of locker size &amp; weight requirements, so all should be eligible?",1004612,1004607.0
1883355,562032,True,Wed Oct 18 10:43:56 +0000 2017,".@AmazonHelp on my orders it said an order was delivered Monday, it’s Wednesday and it’s still not here? What do I do?",1883353,
2632968,133252,True,Fri Nov 17 19:05:45 +0000 2017,"@AmazonHelp Non pas encore, comment dois-je procéder ?

Je suis en Prime en plus, c'est assez embêtant sachant que je pars de chez moi à partir de demain 12h",2632970,2632967.0
874833,327700,True,Fri Oct 20 19:55:17 +0000 2017,"Alô, @117804 , libera a capa de couro do Kindle paperwhite no site. Quero comprar há meses e não encontro. Maldade. Vai ficar todo ralado",874832,
968024,138194,True,Sun Oct 15 04:19:25 +0000 2017,"@AmazonHelp 9558817746
__email__

check my problem and do thing right","968026,968027",968023.0
2366268,121104,True,Mon Nov 13 22:51:27 +0000 2017,@AmazonHelp I am currently on holiday in New York does having a non USA prime account not work over here ?,2366267,2366269.0
2501897,713649,True,Wed Nov 15 20:05:30 +0000 2017,"@AmazonHelp Hello, any reason why the Kindle Store is not loading on my kindle paperwhite? I click the recommended for you link and I just get a completely blank screen. I’ve tried restarting...",2501896,
1384447,150460,True,Thu Oct 19 09:46:15 +0000 2017,"@192177 @AmazonHelp @442179 Damn it, my bad amazon. Thanks for help both of you!",1384446,1384448.0
2775897,775647,True,Tue Nov 21 15:23:24 +0000 2017,"@AmazonHelp Yes, 2 times now. The first time I was told that because I didn't know the email it was changed to they couldn't help. And the second time I was told that there was no security issues when there clearly were since I wasn't listing these items and the email was changed. https://t.co/aSFhtNOjVc",2775899,2775896.0
2512386,716027,True,Mon Oct 30 06:32:43 +0000 2017,"@AmazonHelp Non, j'ai le suivi via UPS, c'est juste que qd il passe de dépôt en dépôt en restant à chaque fois au moins 1 journée, ça explique leur QoS",2512388,2512385.0
1150869,390825,True,Thu Oct 26 16:21:54 +0000 2017,@AmazonHelp Yes I have seen the reply but asking for the resolution bcoz the same excuse I am hearing from last 2 days..,1150870,1150868.0
1219175,400678,True,Wed Oct 25 14:45:05 +0000 2017,Still mad @115821 😤,1219173,
2490529,287936,True,Wed Nov 15 17:48:35 +0000 2017,@AmazonHelp Thanks team..,2490531,2490528.0
1002622,357323,True,Sat Oct 14 12:43:46 +0000 2017,"@115850 
My tracking #511355783673 
Delivery man didn't handover the package to me. From where to collect?
Where and how to contact you","1002623,1002621",
130254,145378,True,Fri Nov 24 06:47:40 +0000 2017,@AmazonHelp But what was the problem?,130256,130253.0
1955330,580369,True,Wed Oct 18 17:33:12 +0000 2017,"@AmazonHelp @115851 5 days after package was guaranteed delivery, I still dont have it. Amz supervisor hangs up on me. #awful",1955326,
2935199,811529,True,Wed Nov 29 10:12:30 +0000 2017,"@AmazonHelp Customer service is a joke! What's the point of pre ordering to wait until a week after release to receive the item! Hasn't even been dispatched yet and release was yesterday! CS just reiterate estimated delivery, no help at all.",2935198,
2602258,736489,True,Fri Nov 17 08:50:41 +0000 2017,@AmazonHelp Or you could speak to delivery folk and tell them to use some common sense!,2602260,2602257.0
